Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Hackless,https://www.crunchbase.com/organization/hackless-b3f9,Active,,"Blockchain, Security","Kyiv, Kyyiv, Ukraine",Hackless is a blockchain security platform. It produces novel security solutions like Wallet Rescue and Sentinel.,"90,240","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-01-01,year,,,,,For Profit,https://hackless.io,,,https://www.linkedin.com/company/hacklessio,Hackless is a blockchain security platform. It produces novel security solutions like Wallet Rescue and Sentinel.,"Blockchain and Cryptocurrency, Other, Privacy and Security",,1-10,,1,Seed,2023-12-12,1200000,USD,1200000,Pre-Seed,1200000,USD,1200000,Pre-Seed,1200000,USD,1200000,1200000,USD,1200000,"DAO Maker, Insignius Capital, Halvings Capital, Factorial, DeltaHub Capital",6,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Reface,https://www.crunchbase.com/organization/refaceai,Active,,"Artificial Intelligence (AI), Digital Entertainment, Generative AI, Machine Learning, Mobile Apps, Software","Kyiv, Kyyiv, Ukraine",Reface is a product company from Ukraine developing generative AI tools for content creation,"103,641","Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2018-01-01,year,,,,,For Profit,https://reface.ai,https://twitter.com/reface_app,https://www.facebook.com/refaceapp,https://www.linkedin.com/company/refaceapp,"Reface is a Ukrainian product company that develops AI tools for empowering content creation. It was backed by Andreessen Horowitz and investors from the gaming industry (Ilkka Paananen, CEO of Supercell, David Helgason, founder of Unity Technologies) and the music industry (Scooter Braun, managing partner of TQ Ventures, and Adam Leber). Currently, Reface continues to democratize leading ML technologies and launch new products for content transformation using AI. As of March 2023, the company's portfolio includes the following products: * Reface — a mobile app that allows users to replace faces in videos and photos, voice-over content, and generate AI portraits from multiple selfies. Within 2 years after its launch, Reface has been downloaded 250 million times. * Revive — a mobile app for animating images. It allows users to instantly edit and animate photos, memes, or art portraits. * Memomet — a mobile app for creating Ukrainian memes. *Metahead — a technology for the neural rendering of 3D images based on 2D photos.","Apps, Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Mobile, Science and Engineering, Software",7,101-250,"Den Dmytrenko, Dima Shvets, Ivan Altsybieiev, Kyrylo Syhyda, Oles Petriv, Roman Mogylnyi, Yaroslav Boiko",4,Seed,2021-07-07,,,,Seed,,,,Seed,5500000,USD,5500000,5500000,USD,5500000,"Andreessen Horowitz, TQ Ventures, Illusian Founder Office, Ilkka Paananen, Angel Collective Opportunity Fund",1,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Electronic KYC,https://www.crunchbase.com/organization/electronic-kyc,Active,,"Biometrics, Financial Services, Information Technology","Kyiv, Kyyiv, Ukraine",Electronic KYC provides identity verification and onboarding process for customers.,"110,600","Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://elkyc.com/,,,https://www.linkedin.com/company/elkyc/,"Electronic KYC provides customer verification solutions for business sectors. That offers video verification, 3D liveness detection, 2Factor authentication, and address verification features.","Biotechnology, Data and Analytics, Financial Services, Information Technology, Science and Engineering",2,1-10,"Denys Galenko, Viktor Plotnikov",3,Seed,2023-05-02,10000,USD,10000,Grant,250000,EUR,257506,Seed,250000,EUR,257506,292506,USD,292506,"Ukrainian Startup Fund, Mastercard Start Path, Czysta3.vc",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Superorder,https://www.crunchbase.com/organization/superorder,Active,,"Cryptocurrency, Financial Services, FinTech, Trading Platform","Kyiv, Kyyiv, Ukraine",Superorder.io is a crypto trading platform which integrates with any crypto exchange and gives superpowers to traders.,"112,228","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2018-07-01,day,,,,,For Profit,https://superorder.io,https://twitter.com/Superorder_,https://www.facebook.com/superorder.io/,https://www.linkedin.com/company/superorder/,"Superorder.io is a crypto trading platform which integrates with popular crypto exchanges and gives superpowers to its users. Apart from convenient trading interface, Superorder allows traders to build strategies and predefine order flows, utilizing features which are not available on exchanges directly thus helping traders to earn more.","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",2,1-10,"Inna Shamrai, Nikita Savchenko",1,Seed,2018-08-20,500000,USD,500000,Seed,500000,USD,500000,Seed,500000,USD,500000,500000,USD,500000,SMRK VC Fund,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Hirio,https://www.crunchbase.com/organization/hirio-6814,Active,,"Artificial Intelligence (AI), Employment, Internet","Kyiv, Kyyiv, Ukraine",Hirio is a data-driven platform that utilizes artificial intelligence to create tools for automating the recruitment process.,"112,515","Europe, Middle East, and Africa (EMEA)",04050,$1M to $10M,2019-01-01,year,,,,,For Profit,https://hirio.co/,,,https://www.linkedin.com/company/hirio,"Hirio develops an online tool using artificial intelligence to automate recruiting a large number of employees. It provides a digital platform to lessen repetitive work, organize candidate information, and filter qualifications per job. Hirio was founded in 2020 and is based in Kyiv, Ukraine.","Artificial Intelligence (AI), Data and Analytics, Internet Services, Professional Services, Science and Engineering, Software",,11-50,,1,Seed,2021-01-25,330000,EUR,400714,Pre-Seed,330000,EUR,400714,Pre-Seed,330000,EUR,400714,330000,EUR,400714,"Startup Wise Guys, Ragnar Sass, Martin Tajur, Martin Henk, Jevgeni Kabanov",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Seadora,https://www.crunchbase.com/organization/seadora,Active,,E-Commerce,"Kyiv, Kyyiv, Ukraine",Fish-booking platform,"117,706","Europe, Middle East, and Africa (EMEA)",04073,,2019-09-09,day,,,,,For Profit,http://www.seadora.com.ua,,https://www.facebook.com/seadoraseafood/,https://www.linkedin.com/company/18889663,"Ocean is the largest fresh fish store in the world. But!  Up to 60% of wild caught seafood goes to waste every year. Some fish we loose in supply chains, the rest we throw away unconsumed from our fridges.  In Seadora we collect pre-orders from you, doesn't matter who you are business or individual, and treat that as your manifestation of intention to consume what you have pre-ordered and pre-paid.  We only catch fish as much as you order it, as much as it is booked. Fish goes directly from your fishermen to you without intermediaries, delivered with AAA Freshness Quality, fully traceable by QR codes, fully sustainable and never frozen. We don't deliver just fish - we deliver cozy family evenings, smiles and health for everyone at zero waste rate of ocean wild life resource.",Commerce and Shopping,2,11-50,"Andriy Drohobytskyi, Yurii Ukhanov",2,Seed,2022-06-01,,,,Non-equity Assistance,1500000,EUR,1661487,Seed,1500000,EUR,1661487,1500000,EUR,1661487,"AcceliCITY powered by Leading Cities, SMRK VC Fund",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
OVO,https://www.crunchbase.com/organization/ovo-5d0a,Active,,"Consumer Goods, Delivery Service, Fruit","Kyiv, Kyyiv, Ukraine",OVO allows consumers to order and receive fruits and vegetables.,"119,333","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2020-01-01,year,,,,,For Profit,https://ovo.market,,https://www.facebook.com/ovoua,https://www.linkedin.com/company/theovo,OVO allows consumers to order and receive fruits and vegetables in Kyiv and a 25-kilometer area outside the capital.,"Consumer Goods, Food and Beverage, Transportation",,1-10,,2,Seed,2021-06-16,350000,USD,350000,Seed,350000,USD,350000,Seed,350000,USD,350000,350000,USD,350000,"Imperial Logistics, ICLUB VC, TA Ventures, Fedoriv Group, BRISE Capital",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Hitter Technologies,https://www.crunchbase.com/organization/hitter-technologies,Active,,"Gaming, Non-Fungible Token (NFT), Online Games","Kyiv, Kyyiv, Ukraine",Hitter Technologies is a gaming platform that offers online games using non-fungible tokens.,"120,564","Europe, Middle East, and Africa (EMEA)",01001,,2021-01-01,day,,,,,For Profit,http://www.eighthitter.com,https://x.com/8hittergame,https://www.facebook.com/EightHitter,https://www.linkedin.com/company/hitter-technologies,"Hitter Technologies is a gaming platform that uses non-fungible tokens. Hitter Technologies is headquartered in Kiev, Ukraine and was founded in 2021.","Blockchain and Cryptocurrency, Gaming",,11-50,,1,Seed,2021-01-01,250000,USD,250000,Pre-Seed,250000,USD,250000,Pre-Seed,250000,USD,250000,250000,USD,250000,"Polygon, MVST:MG",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
OVO,https://www.crunchbase.com/organization/ovo-b1fd,Active,,"Food and Beverage, Food Delivery, Grocery, Retail, Retail Technology","Kyiv, Kyyiv, Ukraine","OVO is a D2C, e-grocery platform that delivers consumer goods to customers' homes.","120,853","Europe, Middle East, and Africa (EMEA)",,,2020-04-22,day,,,,,For Profit,https://ovo.ua,,https://www.facebook.com/ovoua,https://www.linkedin.com/company/theovo,"OVO is a D2C, e-grocery platform that delivers consumer goods to customers' homes. OVO's goal is to deliver fresh fruits, vegetables, and herbs to customers. OVO values product freshness, so each order will be as if it were picked straight from the garden.","Commerce and Shopping, Food and Beverage, Hardware, Software, Transportation",1,11-50,Roman Melkumov,4,Seed,2021-06-17,350000,USD,350000,Seed,350000,USD,350000,Seed,925829,USD,925829,925829,USD,925829,"ICLUB VC, TA Ventures, Fedoriv Group, IClub Ventures",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Love&Live,https://www.crunchbase.com/organization/love-live-fashion-group,Active,,"E-Commerce, Fashion","Kyiv, Kyyiv, Ukraine","Selling own brands clothes, shoes and accessories online","122,911","Europe, Middle East, and Africa (EMEA)",01001,Less than $1M,2016-09-01,day,,,,,For Profit,https://loveandlive.ua,,https://www.facebook.com/loveandlivebrand,https://www.linkedin.com/company/love-and-live,"Fast Fashion Retailer Selling Own Brand Clothes, Shoes, and Accessories","Clothing and Apparel, Commerce and Shopping, Design",2,11-50,"Kateryna Ivanenko, Oleksii Omelianchuk",3,Seed,2020-04-28,,,,Seed,,,,Seed,600000,USD,600000,600000,USD,600000,SMRK VC Fund,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
CloudAvocado,https://www.crunchbase.com/organization/cloudavocado,Active,,"Cloud Management, Information Technology, Software","Lviv, L'vivs'ka Oblast', Ukraine",CloudAvocado is a software development firm that focuses on customizing the AWS cloud according to customers' needs.,"123,836","Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://cloudavocado.com,,,https://www.linkedin.com/company/cloudavocado,CloudAvocado is a software development firm that focuses on customizing the AWS cloud according to customers' needs.,"Information Technology, Internet Services, Software",,1-10,,1,Seed,2024-01-12,50000,USD,50000,Pre-Seed,50000,USD,50000,Pre-Seed,50000,USD,50000,50000,USD,50000,ZAS Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
R.Flo,https://www.crunchbase.com/organization/r-flo,Active,,"Energy Storage, Industrial, Power Grid, Renewable Energy","Vinnytsya, Vinnyts'ka Oblast', Ukraine",R.Flo is an energy storage startup that makes long-duration energy storage products.,"131,551","Europe, Middle East, and Africa (EMEA)",21000,,2023-03-01,day,,,,,For Profit,https://rflo.energy/,,,https://www.linkedin.com/company/r-flo/posts/?feedView=all,"R.Flo is an energy storage startup that makes long-duration energy storage products and its mission is to provide sustainable and accessible energy solutions that empower individuals and communities to create a more equitable and sustainable world through innovation, education, and strong community relationships.","Energy, Manufacturing, Sustainability",,1-10,,3,Seed,2024-10-30,25000,EUR,27145,Grant,,,,Pre-Seed,,,,50000,EUR,54433,"Innovate UK, Seeds of Bravery",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Plerdy,https://www.crunchbase.com/organization/plerdy,Active,,"Analytics, Internet, SaaS, SEO","Lviv, L'vivs'ka Oblast', Ukraine","Plerdy is an IT company that provides conversion rate optimization tools for CRO, SEO, and website UX audit services.","139,032","Europe, Middle East, and Africa (EMEA)",79017,Less than $1M,2017-01-01,year,,,,,For Profit,https://www.plerdy.com,https://twitter.com/plerdy_com,https://www.facebook.com/pg/PlerdyEN,https://www.linkedin.com/company/plerdy,"Plerdy - SaaS product for an effective data collection, relying on which you will build a winning strategy for a conversion raise and an increase in profits in your online store or website.","Data and Analytics, Internet Services, Sales and Marketing, Software",1,11-50,Andrew Chornyy,2,Seed,2020-11-04,20000,USD,20000,Pre-Seed,20000,USD,20000,Pre-Seed,40000,USD,40000,40000,USD,40000,Lviv Tech Angels,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Jiffsy,https://www.crunchbase.com/organization/jiffsy,Active,,"Consumer Goods, E-Commerce, Fashion, Retail Technology, Software","Kyiv, Kyyiv, Ukraine",No-code frontend platform for e-commerce with AI recommendations to launch an engaging storefront in a few clicks and increase sales by 20%,"139,468","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://jiffsy.co/,,,https://www.linkedin.com/company/jiffsy,No-code frontend platform for e-commerce with AI recommendations to launch an engaging storefront in a few clicks and increase sales by 20%. The company was founded in 2021 and is based in Kyiv.,"Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design, Hardware, Software",2,1-10,"Dima Sydorenko, Vitalii (Vincent) Sydorenko",3,Seed,2022-12-01,,,,Grant,149400,USD,149400,Pre-Seed,149400,USD,149400,149400,USD,149400,"Startup Wise Guys, Google for Startups, Ukrainian Startup Fund, Campus, Radomir Novkovich",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Dober,https://www.crunchbase.com/organization/dober-2ad8,Active,,"Messaging, Software","Kyiv, Kyyiv, Ukraine",Dober is a messaging app that offers secure and private communication platform.,"141,639","Europe, Middle East, and Africa (EMEA)",,,2021-06-01,day,,,,,For Profit,https://dober.chat,,,https://www.linkedin.com/company/dober.chat,Dober is a messaging app that offers secure and private communication platform that aims to empower users with confidentiality in a connected world.,"Information Technology, Internet Services, Messaging and Telecommunications, Software",1,1-10,Dmytro Oberemok,1,Seed,2023-11-21,150000,USD,150000,Pre-Seed,150000,USD,150000,Pre-Seed,150000,USD,150000,150000,USD,150000,"Hesham Zreik, FasterCapital, Bashar Hamood",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
GetU FINANCE,https://www.crunchbase.com/organization/getu-finance,Active,,Financial Services,"Kyiv, Kyyiv, Ukraine","fintech, mobile app, loan & barrow","144,704","Europe, Middle East, and Africa (EMEA)",,,2020-12-01,day,,,,,For Profit,http://www.getu.finance,https://twitter.com/GetU_Finance,,https://www.linkedin.com/company/getu-finance/,"GetU Finance is a B2B service, bringing the opportunity for everyone to lend and borrow money.",Financial Services,2,11-50,"tamara direktor, Vitalii Yatskiv",1,Seed,2021-12-01,250000,USD,250000,Pre-Seed,250000,USD,250000,Pre-Seed,250000,USD,250000,250000,USD,250000,MVST:MG,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
VRNET,https://www.crunchbase.com/organization/vrnet,Active,,"Architecture, Augmented Reality, CAD, Real Estate, Virtual Reality","Kyiv, Kyyiv, Ukraine",VRNET.IO automatically convert 3D CAD models into VR and AR experiences.,"144,976","Europe, Middle East, and Africa (EMEA)",04071,Less than $1M,2015-10-21,day,,,,,For Profit,https://site.vrnet.io,https://twitter.com/VRNET8,https://www.facebook.com/vrnet.io,https://www.linkedin.com/company/17914470/,"VRNET.IO automatically convert 3D CAD models into VR and AR experiences. We live in a 3D world, we can feel the scale, space, distances and height. Architects and interior designers show their projects with blueprints and 2D renders. Thus, out of 50 architects, from 9 countries, 90% have experienced communication problems with their clients. We solve this problem by taking their 3D models and converting them into VR walkthroughs where they can feel the scale, the distances and height, like in real life.","Design, Hardware, Real Estate, Software",2,11-50,"Anastasiia Zahorodniuk, Artem Batogovsky",4,Seed,2025-03-10,,,,Grant,20000,EUR,21474,Pre-Seed,20000,EUR,21474,95000,EUR,107368,"Startup Wise Guys, Seeds of Bravery, Space3ac, Poland Prize Program",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,3
MyDutyFree,https://www.crunchbase.com/organization/mydutyfree,Active,,"E-Commerce Platforms, Marketplace, Shopping","Kyiv, Kyyiv, Ukraine",Mydutyfree is a global marketplace that helps people to save money and provides new services for convenience at duty free stores.,"154,256","Europe, Middle East, and Africa (EMEA)",0105,$1M to $10M,2015-01-01,year,,,,,For Profit,https://mydutyfree.net,https://x.com/mydutyfreemdf,https://www.facebook.com/mydutyfreenet,https://www.linkedin.com/company/mydutyfree-llc/,"Mydutyfree helps duty-free shops and airports to make a digital transformation and provide the best shopping experience.  With this company, people can pre-order products and avoid queues, get the lowest price, and earn miles. This gives the feeling of a good buy and lets people enjoy hassle-free time in the airport.","Commerce and Shopping, Internet Services",2,11-50,"Aleksandr Gusarov, Katerina Furtak",3,,2017-01-01,,,,Venture - Series Unknown,,,,Venture - Series Unknown,1100000,USD,1100000,1100000,USD,1100000,"Hesham Zreik, FasterCapital, UUI Ventures",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,3
Agrieye,https://www.crunchbase.com/organization/agrieye,Active,,"Agriculture, Computer, Farming, Software","Odessa, Odes'ka Oblast', Ukraine",AI based solution to support farming efficiency.,"155,414","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-04-01,month,,,,,For Profit,http://agrieye.io,,https://www.facebook.com/Valentine.Agrieye/,https://www.linkedin.com/company/agrieye/,"We provide advice on quality and quantity of fertilizer( nutrition) and plant protection chemicals needed to grow crops efficiently on annual subscription base supporting farmers through all growth cycle and help them to safe soil. For subscribers we deliver free drone equipped with multispectral camera to amass the data from fields. Drone is highly automated and can be launched just by tossing it to the air. All hardware is opensource. AI and data processing software is proprietary and to be  available through web portal. The key is to be affordable to family farms to give them a tool to operate land precisely with high efficiency, low risks and accurate prediction.","Agriculture and Farming, Consumer Electronics, Hardware, Software",2,1-10,"Alex Svirid, Andrey Sevryukov",2,Seed,2017-07-31,150000,USD,150000,Seed,150000,USD,150000,Seed,280000,USD,280000,280000,USD,280000,"Starta VC, Katapult",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
MultiNFT,https://www.crunchbase.com/organization/multinft,Active,,"Blockchain, Digital Entertainment, Metaverse, Virtual Reality, Web3","Kyiv, Kyyiv, Ukraine","Metaverse, Web3, NFT, Innovation, entertainment as a main POC","160,698","Europe, Middle East, and Africa (EMEA)",,,2018-01-01,year,,,,,For Profit,https://multinft.io,https://twitter.com/multinft,https://www.facebook.com/MultiNFT/,https://www.linkedin.com/company/cryptogamers/,"MultiNFT uses its deep understanding and proven experience in Metaverse and Web3 to serve both sides of the Metaverse equation and help bringing order to a ""wild wild west"" style industry: a) The users- The current web3 user is by default tech savvy, this is the result of an unintended barrier that arises in applying the principles of self ownership and using blockchain technology, and this destroys the adoption curve. MultiNFT places simple to use curated experiences at the centre of its activity with blockchain serving only as an infrastructure whilst partnering with renowned artists/athletes and brands to further increase the adoption and invite fans and more common users. b) The brands - the other side of the equation: Most working brands with fanbase and market share do not want to risk onboarding new avenues such as web3 due to its inherit risk and self education required to safety execute. MultiNFT helps brands, athletes, artists and other projects to utilize and join this new frontier without the need of becoming a blockchain organization. In short and layman's terms we create top experiences across all metaverse platforms with an exciting and easy to use NFT centred ecosystem, while serving brands/creators and making the web3 and Metaverse space accessible.","Blockchain and Cryptocurrency, Hardware, Internet Services, Media and Entertainment, Other, Software",1,11-50,Guy Goldenberg,2,Seed,2022-06-27,250000,USD,250000,Seed,250000,USD,250000,Seed,660000,USD,660000,660000,USD,660000,"Newchip Accelerator, Panda Venture Capital",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Morbax HR,https://www.crunchbase.com/organization/morbax-hr,Active,,"Analytics, Artificial Intelligence (AI), B2B, Big Data, Human Resources, Machine Learning, Recruiting, Skill Assessment, Staffing Agency","Kyiv, Kyyiv, Ukraine","Morbax HR is a digital talent management platform that offers candidates sourcing, assessment, and individual career development services.","161,226","Europe, Middle East, and Africa (EMEA)",03037,Less than $1M,2016-01-01,year,,,,,For Profit,http://www.morbax.com/,https://x.com/Morbax_HR,https://www.facebook.com/morbax/,https://www.linkedin.com/company/morbax-hr/,"Morbax develops HRM platform based on neuroscience technology to transform the way companies source, evaluate, making decisions and hire candidates and provide personal digital career development for talents. Morbax HR is powered by the technology of machine learning and applies candidate data from various sources and put it together creating Digital Talent Profile updating data 24/7 & helping HR-people to review future talents better. Morbax automatically collects and verify Company, Employees, ideal candidate on market and ideal employee data, analyze it and use when Company has an open position to short-list best-match evaluated talents to a recruiter within 1-minute after request.","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Education, Other, Professional Services, Science and Engineering, Software",1,11-50,Mamed Khalilov,1,Seed,2018-01-15,150000,USD,150000,Seed,150000,USD,150000,Seed,150000,USD,150000,150000,USD,150000,Quake Capital Partners,1,1,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,1
Ticketsell,https://www.crunchbase.com/organization/ticketsell-ai,Active,,"Artificial Intelligence (AI), Concerts, Machine Learning, SaaS, Software, Sports, Ticketing","Kyiv, Kyyiv, Ukraine",Ticketsell is an AI company that evaluates concerts and sports events to dynamically adjust ticket prices.,"164,983","Europe, Middle East, and Africa (EMEA)",01001,,2018-01-01,year,,,,,For Profit,https://ticketsell.ai,,https://www.facebook.com/profile.php?id=100063251857327,https://www.linkedin.com/company/ticketsellai,"Ticketsell.ai is the AI-empowered platform that provides products suite such as Top Competition, Top Sales, and Top Price. The platform evaluates market demand in concerts/sports events with the purpose of dynamically adjust ticket prices. They solve price inefficiently problem of concerts and sports event promoters, which stimulates ticket resellers resulting in profit loss and consumer desperation.  Ticketsell.ai was founded in 2018 and is based in Kiev, Ukraine.","Artificial Intelligence (AI), Data and Analytics, Events, Media and Entertainment, Science and Engineering, Software, Sports",1,1-10,Oleg Pylypenko,1,Seed,2019-10-08,35000,USD,35000,Pre-Seed,35000,USD,35000,Pre-Seed,35000,USD,35000,35000,USD,35000,Startup Wise Guys,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Casers,https://www.crunchbase.com/organization/casers,Active,,"EdTech, Education, Non Profit","Kyiv, Kyyiv, Ukraine",Casers is a web platform for solving real cases from business and government representatives.,"167,069","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-01,year,,,,,Non-profit,http://casers.org,https://x.com/Casers_HelpUA,https://www.facebook.com/casersorg/,https://www.linkedin.com/company/casers/,Casers is a web platform for solving real cases from the business and government representatives.,"Education, Other, Social Impact, Software",3,1-10,"Andrey Konoplenko, Eugene Ursalov, Rodion Salnik",2,Seed,2021-05-14,,,,Pre-Seed,,,,Pre-Seed,40000,USD,40000,40000,USD,40000,"Startup Wise Guys, Ukrainian Startup Fund",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,2
uTrigg,https://www.crunchbase.com/organization/utrigg,Active,,"Customer Service, Data Collection and Labeling, Marketing","Kyiv, Kyyiv, Ukraine",uTrigg is a marketing firm that analyses online customer emotions and behaviour to help close the empathy gap.,"170,858","Europe, Middle East, and Africa (EMEA)",01001,$1M to $10M,2018-01-01,year,,,,,For Profit,https://utrigg.com/,https://x.com/utrigg_com,https://www.facebook.com/utriggcom/,https://www.linkedin.com/company/utrigg/,"uTrigg creates empathy online between conscious corporations and consumers, especially around ESG activities. They help marketing specialists increase conversions and get deep customer feedback using emotion analytics. It builds bridges between corporations and buyers.","Data and Analytics, Other, Professional Services, Sales and Marketing",2,11-50,"Alexander Zamotaiev, Victoria Gerukh",2,Seed,2021-10-30,,,,Grant,55000,USD,55000,Pre-Seed,55000,USD,55000,55000,USD,55000,"Startup Wise Guys, Space3ac, Blue Lake",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
LookSize,https://www.crunchbase.com/organization/looksize,Active,,"E-Commerce, Fashion","Lviv, L'vivs'ka Oblast', Ukraine",Fit and Sizing solution for online fashion retailers,"171,176","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-09-01,day,,,,,For Profit,https://looksize.com,https://twitter.com/looksize_,https://www.facebook.com/looksizeofficial/,https://www.linkedin.com/company/looksize/,"We have created an online Clothing Fit and Size Solution that helps fashion shoppers filter the correct size with a single click while shopping online. We achieve this by using the MY SIZE button that automatically filters the products that fit the buyer perfectly.  Once the clothing was preselected with the My Size button, we use the visual avatar to see the exact fit of the garment. TOP 50 Ukrainian startups according to the rating of MC Today/ Ukrainian startup fund winner.","Clothing and Apparel, Commerce and Shopping, Design",1,1-10,Taras Rodtsevych,2,Seed,2020-09-11,50000,USD,50000,Seed,50000,USD,50000,Seed,100000,USD,100000,100000,USD,100000,"Startup Wise Guys, Ukrainian Startup Fund",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
BloknotApp,https://www.crunchbase.com/organization/bloknotapp,Active,,"B2B, Beauty, CRM, Point of Sale, SaaS, Software","Lviv, L'vivs'ka Oblast', Ukraine",BloknotApp is an online CRM software for beauty salons that manages business and clients.,"172,229","Europe, Middle East, and Africa (EMEA)",79000,$1M to $10M,2017-02-07,day,,,,,For Profit,https://bloknotapp.com/en,,https://facebook.com/bloknotapp,https://www.linkedin.com/company/bloknotapp/,"BloknotApp is an online CRM software for beauty salons that manages business and clients. The software helps owners run businesses remotely, provides business analytics, client retention, and team productivity, and automates payroll and cash flow reports. It was launched in 2017 by Nestor Koylyak in Lviv, L'vivs'ka Oblast'.","Commerce and Shopping, Consumer Goods, Information Technology, Other, Sales and Marketing, Software",1,1-10,Nestor Koylyak,1,Seed,2018-05-09,20000,EUR,23694,Seed,20000,EUR,23694,Seed,20000,EUR,23694,20000,EUR,23694,Startup Wise Guys,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Flawless App,https://www.crunchbase.com/organization/flawless-app,Active,,"Apps, Developer Tools, iOS, Mobile","Kyiv, Kyyiv, Ukraine",macOS app for visual quality check right inside iOS simulator,"172,303","Europe, Middle East, and Africa (EMEA)",03150,$1M to $10M,2015-01-01,year,2020-02-10,day,,,For Profit,https://flawlessapp.io/,https://twitter.com/flawlessappio,https://www.facebook.com/flawlessappio/,https://www.linkedin.com/company/flawless-app,"We believe, that everybody should become a better professional and achieve the very best we can. Every day, at every project, with every mobile app.  We made Flawless for those, who like us, are obsessed with quality of mobile apps. Flawless App helps teams easily spot visual differences between design and implementation right inside iOS simulator.  With Flawless App mobile teams can make polished and nice looking apps.Try free trial and make users happy with your mobile apps→https://flawlessapp.io/","Apps, Mobile, Platforms, Software",2,1-10,"Ahmed Sulaiman, Lisa Dziuba",2,M&A,2018-07-16,120000,USD,120000,Pre-Seed,120000,USD,120000,Pre-Seed,120000,USD,120000,120000,USD,120000,"Techstars, Oleksandr Kosovan",2,2,,Was Acquired,Flawless App acquired by Abstract,https://www.crunchbase.com/acquisition/abstract-acquires-flawless-app--90114065,Abstract,https://www.crunchbase.com/organization/abstract,2020-02-10,day,,,,Acquisition,,Private,,,,,,,,,,,
